x_sex;x_pt;x_visits;x_height;x_caloric_balance_weekly;x_time;Weight(kg)
1;0;4;176.2;70;50;78.4998624932893
1;0;3;170.97;350;51;68.6103507984336
1;0;5;179.2;-539;48;83.0381278593778
1;0;6;184.38;-630;58;82.3316681845873
1;0;2;175.65;1127;52;76.5212344075594
1;0;5;176.53;742;55;80.2112614883055
0;1;2;174.2;-1337;60;63.4147863706259
0;0;0;153.32;112;0;59.1256938215938
0;0;0;146.21;7;0;52.6892513781259
0;1;3;157.33;-189;65;54.4433576369037
0;1;0;162.97;-14;0;53.4418033222359
0;0;3;158.38;-21;42;61.6787051375616
1;0;0;187.47;-91;0;91.0312491705127
0;0;1;167.64;371;45;60.6930724664907
1;0;6;180.7;679;52;95.6567409032221
0;0;1;159.22;938;38;63.3245821847147
0;0;0;165.58;378;0;68.6756471772223
0;0;0;161.68;-658;0;67.1889904843531
1;0;3;176.63;-259;49;80.8313808597565
1;0;6;168.86;651;65;79.5673036310631
1;0;6;187.36;42;65;100.278696235032
1;0;0;182.62;1183;0;88.0183399299033
1;0;3;184.11;455;46;86.8968137006065
0;0;4;150.74;889;46;53.7192193528056
1;0;3;167.86;1120;62;66.8447355343089
1;0;6;174.8;-1176;62;73.9194282918394
0;1;1;153.12;-1015;65;54.2484647970836
0;1;3;156.92;378;62;58.4223738138142
1;0;6;173.65;1505;53;84.5137883591693
0;0;1;163.03;1050;35;62.5833017752367
1;0;6;179.46;21;43;77.8066321213626
0;1;0;164.36;-896;0;58.5273491708016
0;1;1;149.29;-2163;68;53.0279585253244
0;0;4;155.69;-56;52;61.8787892999248
0;0;3;162.68;105;45;67.5556425447685
1;0;5;167.24;-21;62;68.8313222755283
1;0;4;171.56;280;48;72.7589523195328
1;1;4;177.97;-1309;86;70.9102346226499
1;0;2;186.02;623;54;88.5264620295766
0;0;4;154.94;-287;45;57.7546552745372
1;0;6;175.23;434;57;80.8766982732295
0;0;0;154.57;210;0;64.0316913498562
0;0;4;161.93;63;51;71.3556136660452
1;0;0;176.92;-1148;0;76.0060840473789
0;0;0;165.89;70;0;69.1965674161065
0;0;4;168.01;476;49;71.7820869558871
0;1;1;161.66;-1638;52;62.7676727002758
0;0;1;168.64;1106;42;75.1179280702022
0;0;3;160.45;-1547;38;56.4901018197967
1;0;5;182.28;91;63;77.5121730096158
1;0;6;192.76;-378;42;90.9194726402384
1;0;0;177.93;434;0;86.3628348072906
0;1;0;161.54;-973;0;63.1605944644794
0;1;2;160.27;266;57;70.2080063242403
0;0;0;155.76;1036;0;63.2506934349413
1;0;6;181.4;679;56;76.6954981713627
1;0;5;179.53;280;50;84.8306098009025
1;0;6;165.63;168;64;71.3429588550624
1;0;6;189.02;385;47;85.7517794451672
0;0;0;171.43;1589;0;81.7406115501799
1;1;2;177.15;-1260;72;67.0941567714108
0;0;0;156.03;532;0;58.0065501841953
0;0;4;164.64;371;58;72.2328755877278
0;1;1;160.9;-1687;61;64.040422288944
1;1;4;165.06;-532;73;74.677175969845
0;0;0;152.21;-742;0;55.1562551441636
1;0;4;169.88;-469;60;72.2294003727805
1;1;5;174.47;-1631;70;81.0924081986883
0;0;1;160.58;21;39;59.4654218811882
1;0;2;165.55;-294;66;68.8377367763788
0;0;2;178.89;875;42;83.0004814948499
1;0;1;170.2;532;58;86.2394348509453
0;0;2;154.01;728;45;62.4519053041838
0;1;2;164.27;-266;56;58.5642115423017
1;0;3;173.54;231;61;82.2173243320636
1;1;0;166.67;-1799;0;63.4328620425832
1;0;6;180.11;693;69;77.1173987554265
1;0;4;171.09;-490;49;66.7579557529803
1;0;5;182;49;59;84.718934047958
1;0;4;176.27;1701;56;82.1760889455941
1;0;6;184.7;322;55;90.0567693781063
1;0;6;180.07;-112;63;87.6272994493799
0;0;4;166.16;-924;43;67.2179664659556
0;0;2;168.81;-357;52;77.0815589209592
0;0;4;152.01;1421;54;58.5646704522953
1;0;0;176.6;-91;0;77.32203874503
0;0;0;153.21;749;0;55.8305290634058
0;0;0;161.13;763;0;58.6635640593045
0;0;1;167.97;294;45;69.8336960849141
1;0;1;174.22;203;57;77.1734139695718
1;0;3;170.65;539;55;79.1631577205187
0;0;3;152.7;70;40;58.0120673674998
1;0;6;180.52;-406;66;91.7747185236146
0;0;0;166.15;903;0;71.7294016071244
1;0;6;170.91;763;54;76.3963044694419
0;1;4;144.31;-1036;72;50.1973712983103
1;0;6;171.78;259;56;77.7740389996985
1;0;6;186.53;756;54;102.384676325901
1;1;2;187.97;-532;67;80.6891604173603
0;0;2;163.17;959;45;69.030802728058
0;0;3;159.01;105;43;59.3646662998759
1;0;0;173.63;455;0;78.7587763431167
1;1;2;169.53;-469;69;73.7262929000856
1;0;0;165.54;434;0;72.1281548287175
1;0;1;175.83;637;57;82.7527764324084
1;0;4;174.14;427;57;83.5666747553147
0;1;1;166.87;-462;68;60.9455272170311
0;0;2;169.75;84;46;68.9137894041258
1;0;4;183.7;-392;47;82.073594639316
0;1;3;152.89;-1645;67;57.9466472936367
1;0;6;168.82;-140;64;77.0319892317386
0;0;4;158.91;791;45;59.9090630726882
0;1;4;164.75;-791;57;68.5542371239028
0;1;0;157.52;-1715;0;55.5750417511038
0;0;3;159.41;126;47;66.4438303928004
0;0;4;146.48;784;47;57.7054509934862
1;0;3;170.29;994;62;77.5564481125841
1;0;6;172.6;651;62;81.7323089790242
0;1;2;160.46;-322;59;59.7865372524029
1;0;4;180.62;378;58;89.1284132020235
0;0;4;152.56;-357;43;59.0379997597344
0;0;2;166.15;672;45;64.9541234342531
0;0;4;161.28;-154;48;59.4940465423368
1;1;6;179.67;-784;87;74.6142556937689
0;0;1;169.57;-105;41;63.0132380579054
0;0;3;169.53;903;43;68.6730024453934
0;1;1;150.67;364;53;59.9206408838052
0;1;2;156.66;-1470;48;57.175271761377
1;0;1;183.64;854;47;90.7259143897496
0;0;3;159.78;-259;47;56.3687912612117
1;0;2;172.4;714;49;74.8993960463323
1;0;0;178.68;21;0;85.4419348391887
1;0;5;186.42;1281;48;93.4911006249318
0;1;4;148.07;-175;55;47.5324603784609
0;0;3;160.72;350;43;63.2994595791944
0;0;4;168.27;-133;41;69.6239960699385
1;0;4;175.49;301;65;74.4627334908229
1;0;2;174.79;1113;61;89.6776209967674
0;0;0;162.77;546;0;65.9830812541345
1;0;2;169.98;441;53;73.5250768301796
0;0;0;151.17;-259;0;51.5256911215996
1;0;5;174.3;280;46;70.1153127318754
0;1;0;164.72;-511;0;56.5681095530481
1;0;5;178.4;1057;65;76.8046138685067
1;0;6;190.78;560;60;92.5433840032049
1;0;3;175.35;525;50;82.7807293317421
1;0;6;171.91;-91;58;74.3704325508585
1;0;5;180.7;399;54;89.7534434936009
1;1;2;159.29;-1386;70;68.2765141916546
1;0;4;166.35;322;39;75.2267391583452
1;0;6;177.56;70;45;79.4425879311205
0;0;3;165.1;483;37;65.0906239454437
0;0;1;165.71;434;43;72.5012812063594
1;0;6;169;1064;65;88.0514803763968
0;0;0;164.46;-21;0;63.9662289164906
0;1;1;164.64;392;60;70.1436751086753
1;0;4;177.82;-203;51;83.8333120915259
0;0;2;159.12;-357;49;59.3905772205274
0;0;2;156.37;-287;47;57.8344403124263
1;0;5;180.21;245;58;81.8592138648397
1;1;3;163.63;-14;72;56.7658037348077
0;1;3;166.59;-791;69;70.8214083909319
0;1;4;162.07;-434;61;67.0770226519546
0;1;3;159.64;-1687;53;61.822441275357
0;1;1;160.62;-574;59;66.5974074864893
0;1;4;159.64;21;58;66.2554753648226
0;0;4;157.11;14;50;60.0409358987572
1;1;1;178.04;-385;81;83.1900795366419
1;0;6;167.27;546;44;63.7299205284046
1;0;5;164.77;-315;64;75.9634444442317
1;0;1;178.57;364;53;76.370728934652
0;0;2;155.16;469;53;63.0474918660687
1;0;2;168.81;910;56;74.9295373243389
0;0;4;171.55;469;48;75.6668577914688
1;0;0;175.18;-749;0;74.3185253163962
0;0;4;151.5;-574;50;48.179881738159
0;1;2;149.64;-791;65;52.0568899672878
0;1;3;161.96;476;73;61.2940558222643
1;0;5;165.09;273;43;71.2140635367015
1;0;4;178.24;-511;55;80.6026872337531
1;0;1;173.78;-203;60;73.7844004248128
0;0;4;164.84;777;44;67.8522214960144
0;1;4;161.89;504;68;64.6048153848616
1;0;4;183.51;1134;53;95.6868281092754
1;0;2;158.85;-35;31;60.1827032108148
0;0;2;161.86;280;49;68.8800785766922
0;0;3;156.76;-602;46;52.718103211909
0;0;0;165.53;763;0;71.5535794647534
0;0;0;156.18;434;0;53.3957437029997
0;0;4;168.94;-721;39;79.1850373223239
0;1;3;169.14;-875;58;58.3157548818115
0;0;1;150;791;50;54.1078109055792
0;1;1;161.66;-259;54;75.639306785432
0;0;4;163.81;-91;51;61.0474794448399
0;1;1;169.7;-938;55;70.5198479477118
1;0;0;177.67;693;0;76.7496591325436
0;0;4;177.97;469;43;74.0554407103367
1;0;0;181.77;1414;0;89.7911458549266
0;1;0;163.96;-490;0;60.0490178750182
1;0;3;177.41;735;51;81.3631201609653
1;0;1;162.84;406;54;76.1700774378397
0;1;2;165.58;126;60;66.9610928076198
1;0;5;182.93;-98;58;77.3002706871972
1;0;6;173.34;1141;48;79.1328897923785
0;0;1;145.8;266;47;56.0857959948288
0;0;0;153.5;1092;0;66.0999550790908
1;0;1;185.94;1148;56;94.2218255859536
1;0;3;180.93;588;56;81.3619948020443
0;0;0;161.38;-245;0;60.3440529627399
1;0;0;175.32;574;0;80.4867913840235
0;0;1;160.35;-406;42;61.8587598679422
1;0;0;182.24;798;0;88.3569949246801
1;0;1;167.51;1449;48;80.0527328068629
1;0;4;170.32;-266;65;78.8539102410805
0;0;2;156.7;-161;39;65.6674977817611
0;1;4;154.8;-2072;76;61.0408722710937
1;0;4;175.57;-385;59;74.1429448002769
1;0;2;183.11;1281;54;89.7027151324943
1;0;5;172.96;273;56;66.0968832021242
0;0;4;157.16;35;49;59.4882579500895
0;0;1;165.82;511;47;69.1316809561526
1;0;1;185.6;378;47;88.0949620013092
0;0;4;161.15;21;51;62.2521366844282
1;1;5;168.43;413;67;64.723847388762
1;0;3;181.88;336;52;77.0667570855992
1;0;0;166.15;322;0;71.7141230593072
1;0;3;189.14;707;48;91.5252671163107
0;0;3;163.62;1267;44;67.191011117027
1;1;0;182.73;-1561;0;85.4606914370578
1;0;5;166.76;1064;59;66.7940458257913
0;0;3;169.97;-147;39;72.6950269097787
0;0;3;162.08;889;48;58.5448994820615
1;0;2;158.64;-518;55;63.3151827392643
1;0;3;170.4;392;58;73.9833218775725
0;0;2;162.02;175;51;63.6297161950383
0;1;0;164.19;-350;0;76.1399258685229
0;0;1;173.36;252;39;74.5219965775807
0;0;3;162.27;-168;52;61.1380725668472
0;1;0;166.91;-567;0;74.942170386844
0;0;3;167.72;-35;56;72.2844703185728
0;1;2;170.47;-1659;48;62.3224588686396
0;1;0;159.55;-462;0;57.9383779602205
0;1;2;166.85;-1218;72;68.8607234274023
0;0;3;163.15;1428;49;74.2318006420043
1;0;3;170.75;805;50;73.7496677541783
0;1;4;158.6;-532;61;65.6599849542847
0;0;4;168.67;420;51;55.9925157478178
0;0;1;153.91;651;46;55.3869742852763
1;0;4;177.85;182;59;86.020402818324
1;1;1;176.97;1169;72;80.3477635625106
1;0;1;175.49;581;58;87.379585075393
1;0;3;173.13;427;60;82.718792512216
1;1;4;172.4;-1519;54;84.4407066106216
1;0;0;172.04;756;0;74.9642562012664
1;0;2;184.15;-700;55;83.1892912597643
1;0;3;185.97;630;43;84.6239813758381
0;1;0;174.96;-1071;0;74.3301826223832
0;1;3;163.63;217;53;71.346319609861
1;0;2;192.49;847;53;87.7394423812067
1;0;2;172.56;161;57;88.8775509004429
0;1;1;146.73;-140;64;47.2265851602198
1;0;6;165.14;-7;50;71.1529824095172
0;0;0;158.55;714;0;62.1246321094461
0;0;3;146.16;644;41;46.9166174442377
0;0;4;162.46;280;40;69.7187177839943
0;0;3;164.56;847;42;66.3162132863414
0;0;4;171.61;812;54;71.1632511823535
0;0;0;172.82;833;0;78.5018859675089
1;0;0;182.36;490;0;100.030015677955
1;0;5;163.43;861;62;69.4636295373707
0;0;1;170.79;280;44;69.4365603908905
0;0;0;161.5;-763;0;58.5944203447704
1;0;4;179.29;1225;63;80.1098825650467
1;0;2;191.34;700;54;98.1657801565024
0;0;3;155.29;371;43;67.6967264122111
0;0;4;155.82;105;43;65.5184172366591
0;0;0;167.22;392;0;65.3538793951902
1;0;3;173.08;434;52;78.1619199812798
0;1;3;156.1;1120;57;58.4837816649852
0;1;2;156.31;-2359;56;56.8057857257847
1;0;0;183.82;994;0;96.3139533520256
1;0;3;169.5;609;58;73.61252009804
1;0;4;178.3;1148;58;86.3009361859833
0;1;3;169.66;-1680;57;72.5426719215609
0;0;0;161.37;700;0;68.7539535381779
1;0;3;175.27;1064;67;85.1942005751483
1;0;4;184.95;364;51;83.3268462303183
1;0;5;179.98;434;57;87.3953047136205
0;1;4;155.89;-385;58;53.5083281299865
0;1;1;152.32;-1421;55;57.1215332990695
1;0;1;165.26;1078;48;67.423450556529
1;0;1;181.76;322;55;85.4548784939994
0;0;4;158.1;490;44;69.3116775101907
0;0;1;146.76;-161;44;49.358442191638
0;1;0;165.33;-910;0;69.7147382590368
1;0;4;175.63;-63;52;79.1516283970336
1;0;2;167.53;252;48;72.2634788165956
0;0;3;169.98;-105;44;63.7554579931626
0;1;3;161.93;315;70;66.4774036834147
1;0;4;174.74;-560;50;72.0551980107378
0;0;0;178.35;98;0;78.0874485230122
0;1;2;164.81;-2625;50;68.1128478728482
1;0;6;171.58;462;59;76.6429397789088
0;0;2;154.73;588;42;60.084430328238
1;0;6;176.09;1043;61;76.17834842625
0;0;1;166.62;140;39;69.6106180011347
0;1;3;154.6;-1666;50;48.0796138911596
1;0;1;178.74;-1274;69;74.4004154957363
1;0;3;168.53;1603;51;80.8011951167045
0;1;4;157.71;-693;62;56.035721976808
1;0;0;181.17;-462;0;91.6538574645941
1;0;5;176.6;98;52;79.5361295770934
1;0;6;171.41;1197;42;74.3277537389057
1;0;1;166.18;686;67;76.6731038571165
1;0;6;181.79;-679;44;82.8970355764745
1;0;0;169.43;553;0;67.4244485492058
1;0;4;175.13;630;42;68.959789649988
0;0;2;159.33;273;43;61.4782301282531
0;1;0;156.06;-350;0;60.0191733191336
1;0;1;172.28;350;64;81.7406106412071
0;1;2;171.09;-609;59;73.3189559463617
1;0;4;194.22;1344;61;92.9869040336077
1;0;3;173.32;-1645;55;73.4899407251166
0;1;0;152.78;546;0;56.2046945542114
0;1;0;152.23;-1274;0;62.5372132200281
1;0;1;174.85;1414;58;85.3728866822944
0;1;3;159.63;-665;50;63.4663017314894
1;0;4;177.91;665;50;84.0874667589667
1;0;2;178.82;399;54;79.5669524878171
0;1;3;169.34;707;60;68.5079064326841
0;0;2;160.24;259;38;68.1803782044745
0;0;1;166.05;392;45;59.4860341898869
1;0;4;171.25;-588;63;66.9845204701429
0;1;3;156.01;-714;51;67.5037795946826
1;0;6;172.14;455;56;73.4993026767742
1;0;6;172.86;840;46;83.3016638631901
1;1;2;183.1;-1155;76;78.7683671138424
0;0;1;152.84;399;37;63.8690782715643
0;1;2;169.2;84;54;68.7929589082306
0;0;4;173.28;364;52;74.8651312806658
0;1;1;165.02;-749;67;61.6190721807164
0;0;4;168.28;343;41;71.2776497087067
0;0;4;145.77;287;37;55.2333044043788
0;1;3;165.71;133;52;71.223230820058
1;0;5;178.49;28;62;75.7685966397697
1;0;3;178.01;595;54;79.9555759240388
1;0;3;158.55;511;53;64.138644045013
0;1;2;172.22;182;58;67.3311685534
0;0;0;161.73;252;0;60.2704445996631
0;0;2;162.72;98;39;59.5362196173717
0;1;2;171.9;-518;63;73.5105016972606
1;0;1;180.11;238;53;79.3225938230067
0;0;2;158.41;168;41;62.2843584459763
1;0;5;159.58;-161;43;60.5139831952574
1;0;6;171.42;273;54;70.3074819517788
0;1;3;171.82;-861;60;66.531244815329
0;0;0;161.86;343;0;69.0568803603786
1;0;3;178.36;280;55;81.6798479230926
0;0;0;150.91;637;0;60.1011429353257
1;0;1;170.83;644;54;79.899053036441
0;0;0;163.31;511;0;67.1320925660399
1;0;0;177.76;567;0;79.9731624144315
1;0;5;178.81;1211;47;83.9069525736284
1;0;4;171.6;1197;52;73.6991322012838
0;0;3;151.45;-581;40;56.9658332482558
1;0;2;176.33;-301;50;81.087479257471
0;1;0;175.5;-497;0;67.991746037918
0;1;2;156.19;-658;60;63.5211028027515
1;0;5;173.94;-441;57;77.2817041119665
1;0;5;185.54;966;59;89.115572136246
1;1;6;167.6;-945;67;67.688778052512
0;0;2;156.18;-392;49;59.3661804726908
1;0;4;179.56;399;56;95.6439440490906
0;0;1;158.79;-637;53;62.7373404484874
1;1;2;184.32;245;83;89.6419134668309
0;0;4;160.91;-602;46;60.8817003951131
0;1;1;162.16;497;64;65.8642308114131
1;0;0;181.8;686;0;82.8290526547687
1;0;2;155.11;945;57;69.700385852202
1;0;0;167.03;49;0;70.0000741422322
1;0;5;181.67;476;60;78.4414622644336
0;1;3;159.11;-385;51;50.7413465590316
1;0;4;179.72;1477;48;85.8753176201384
1;0;3;165.89;770;45;72.4579576306241
0;1;3;157.55;-336;65;61.1304337276687
1;0;1;167.23;427;60;66.9804573681406
0;0;1;164.47;1456;43;72.9412883354538
0;1;1;167.24;-1540;65;54.5011914359899
1;0;5;164.05;917;61;66.2346933985785
1;0;3;179.7;504;50;83.1750116733116
0;0;0;145.84;1897;0;60.8753015554351
0;1;2;161.84;-735;59;70.3824477294112
1;0;6;164.03;553;55;71.9389668014113
1;1;3;185.96;0;56;92.2966725117143
0;1;3;163.8;-2562;80;59.460067453515
1;0;3;181.32;238;63;89.3809022890433
0;1;1;160.33;-707;57;51.2174729833677
0;0;4;153.99;280;45;56.7106520471694
0;0;1;162.39;266;50;58.3821105597441
1;1;0;181;-378;0;76.1722546731292
1;0;5;169.22;35;57;76.9405527453954
0;1;2;156.2;-553;63;59.4901941289706
0;1;0;168.64;-1561;0;75.4622017542555
1;0;2;172.45;616;49;68.635631934078
0;0;3;159.55;-28;39;67.0822760729203
1;0;5;177.86;553;58;80.0757110903792
1;0;2;168.93;420;54;68.8922143645705
1;0;1;176.95;245;48;80.5938435453786
0;1;4;161.78;-1435;66;57.0080357079441
0;0;3;156.32;-308;48;53.8867012566093
0;1;1;149.86;-1421;62;54.2293293942496
1;0;6;176.92;1064;64;78.6723744467486
1;1;4;176.12;-1344;76;68.1975697896077
1;0;5;172.91;161;53;71.6375729589122
0;1;4;155.59;518;59;61.130425682277
1;0;5;180.04;14;53;92.2283566560845
1;0;3;177.39;469;55;76.0903581581753
0;1;4;165.19;-1211;59;71.0854198580333
0;1;3;142.84;-1092;59;43.9312685025403
0;1;1;176.47;21;64;68.3904986150024
0;0;4;159.14;-497;41;64.725791540062
0;0;3;144.1;686;43;48.6513679142516
0;0;3;149.38;616;44;56.0278022622789
0;1;4;180.07;-1484;59;74.7147224749824
1;0;3;179.78;343;56;74.1290791700536
1;0;6;188.62;413;50;92.9945512676452
1;0;1;178.72;-224;49;84.7609251268128
1;0;2;177.84;812;49;77.7894305384242
1;0;1;182.35;1498;45;88.150979650345
0;0;1;159;448;31;62.939048213926
0;0;0;170.2;469;0;63.5623995394923
1;1;6;170.09;-1232;71;62.6405906460363
1;0;6;179.06;-273;65;73.1723673579202
1;0;6;177.44;539;46;81.6613945234877
0;0;1;156.12;-196;48;65.8718129615747
1;0;2;179.6;336;60;83.4531299437578
0;1;0;162.58;-1036;0;61.9875369296048
1;1;0;176.01;-756;0;74.1893811234075
1;1;4;177.87;-1218;78;79.3373162165893
1;0;1;177.55;581;57;85.6132101004649
1;0;0;172.71;126;0;78.554808362379
1;0;6;180.85;-147;45;75.8771690082979
0;1;1;165.67;-385;63;72.252264621429
0;0;1;148.44;-889;37;50.581969854531
0;0;3;168.15;987;38;85.0506572467279
1;0;0;177.12;-259;0;79.4059605378739
1;0;0;178;-497;0;82.4303096446303
1;0;3;172.69;686;50;80.4517852612287
0;0;1;151.18;371;53;47.7900099608881
0;0;1;159.12;161;42;61.9481726450781
0;0;3;159.18;497;48;59.8435997583972
1;0;1;177.61;49;51;85.1734988771026
0;1;1;162.08;-770;70;61.5815038355643
1;0;4;182.35;658;64;83.4818694285908
0;0;4;168.22;-1043;39;63.1608953255662
0;1;2;167.66;-980;51;69.5346464255883
1;0;1;180.6;490;70;82.0253375967684
1;0;2;174.25;483;72;74.7276130879739
0;0;0;153.26;420;0;49.7193971212157
0;1;3;158.15;-210;56;64.4008647056846
1;0;3;164.85;-707;51;65.2639756784549
1;0;3;164.19;1029;62;70.6411468879699
0;0;1;165.81;721;45;67.0541513161552
0;0;1;164.72;287;43;66.5186684648981
0;0;1;175.19;1015;46;84.0224707963232
1;0;6;181.68;-749;52;72.8758609105896
0;1;3;164.18;-1428;68;62.7474380719635
0;0;0;162.38;-637;0;53.5425816884879
0;1;0;166.71;-1386;0;69.7764202109222
0;1;2;161.7;-1351;48;64.7273844785163
1;0;3;173.09;679;51;79.4019447484796
0;0;1;164.71;273;42;59.2834747261308
1;0;3;179.73;595;55;87.2869172533803
0;0;2;162.31;546;43;71.3152281464618
1;0;2;171.34;665;48;73.9801409650928
0;0;4;150.84;91;41;56.9202509877906
1;0;3;192.61;791;58;92.5127513747685
1;0;4;182.22;175;51;78.985046935021
0;0;4;169.06;511;46;69.7545885273409
1;0;5;175.36;840;65;82.3644984895434
1;0;0;169.27;98;0;66.6396732995879
0;1;3;169.88;133;46;77.104570965397
0;1;0;161.16;-455;0;68.9665881579357
0;1;3;142.28;-455;60;49.8053437746668
0;0;4;155.85;-203;50;63.6959066445529
1;0;2;185.27;-245;52;83.0212039924148
1;0;5;171.87;-700;60;68.1456158122768
0;1;0;161.9;812;0;63.7989075015367
0;0;1;167.44;140;49;79.5252214073911
0;0;4;152;21;45;54.7742547407369
0;0;3;171.53;-455;48;67.6923779081856
1;0;2;182.57;-196;69;75.8068551963457
0;0;0;154.62;105;0;57.8151713305913
1;0;1;173.49;819;50;83.7472635665346
1;0;3;181.74;-14;53;76.4676683573875
1;0;6;173.17;224;51;78.1438904420261
0;0;2;153.94;973;46;57.7534757170876
1;0;0;167.34;630;0;79.4895003977066
1;0;5;173.53;-917;48;77.2695540193082
1;0;5;174.64;-140;60;75.3975428607904
1;0;5;156.48;63;52;61.9854260091565
0;1;0;152.05;-1078;0;53.0113413018569
1;0;2;178.73;91;46;89.3247154689922
0;0;4;160.13;875;47;60.0434380969231
0;1;3;169.98;-1393;56;69.0474189033702
1;0;4;170.77;448;65;72.4326615283095
1;0;1;176.46;1400;56;78.0741987405697
0;1;1;151.25;385;59;58.164471444826
0;0;1;167.59;1197;43;75.9704740407512
0;0;3;166.92;203;44;72.2530851010008
0;0;2;176.32;644;41;78.6346432777779
0;0;1;162.58;-252;50;69.4313594887699
0;0;2;154.57;-105;47;63.6209997864402
0;1;2;152.31;-3024;67;53.3169920937705
1;0;2;170.03;1008;59;75.5898139424828
1;0;4;171.24;882;45;73.3079666428697
0;1;1;159.81;574;71;59.4414182200681
0;1;1;153.16;-1911;58;55.1804967909016
1;0;5;168.35;1456;67;69.9997598496369
0;0;2;164.28;175;48;69.7267770211751
0;0;1;161.24;700;40;64.2058939592421
0;0;4;158.33;350;46;60.1241882763734
1;0;2;170.69;-161;54;76.7529459079234
0;0;4;163;945;32;64.3137594863134
1;0;0;190.85;49;0;89.3339536727216
1;0;3;182.14;847;54;82.479168682994
1;0;1;172.07;1008;52;86.5893205854774
1;0;2;161.98;182;58;72.4433725060649
1;0;5;176.47;644;58;73.5741351213411
1;0;3;180.31;196;67;75.2334438414632
1;1;1;173.62;-42;56;77.3185130178325
0;0;1;167.85;273;52;67.3112942531517
1;0;5;182.43;182;45;78.9076678922547
0;0;0;159.89;777;0;58.9067473160846
0;0;1;147.51;441;51;53.8635857387065
1;0;1;180.05;-616;49;79.5430458649595
1;0;6;178.53;616;59;80.0931001426365
0;1;1;160.8;-2590;60;53.1739506279657
1;0;5;177.48;-616;64;76.613017326622
0;0;1;152.55;1127;41;57.2898123190615
0;1;2;164.66;-532;67;68.1119738391978
1;0;2;175.34;350;67;69.7292217131754
1;0;6;173.07;-294;59;74.904755389354
0;1;4;155.08;7;62;55.1336335065853
1;0;2;173.19;357;56;83.4561503240503
0;0;1;155.33;1309;46;54.8784925673517
1;0;2;172.98;448;55;83.2192519669227
0;0;3;168.64;511;47;69.8993550512415
0;0;2;163.34;525;57;69.8590336996939
1;0;5;168.25;609;64;78.2541282270367
1;0;3;170.68;-490;53;74.2246557336103
1;0;5;166.45;364;49;60.8545208108425
1;0;6;171.02;483;62;74.9054440492882
1;0;0;172.83;1498;0;78.8878879041923
1;0;1;174.76;147;54;75.2883722310979
1;0;2;175.32;-238;52;83.9484257409374
1;0;3;182.69;154;53;84.7479170459928
1;0;2;189.82;735;50;93.2177696568411
1;0;5;169.75;658;47;75.1244078044639
0;0;1;172.82;77;42;73.2290995854134
0;0;3;171.75;-287;45;67.0171030026439
0;1;1;164.2;-2163;55;70.0008266048625
0;1;2;171.48;-833;51;74.3536645130087
0;0;4;156.84;833;36;57.0163479785116
0;1;0;167.9;28;0;63.8472657069783
0;1;1;148.66;-798;55;50.547779736966
1;0;2;177.04;56;53;79.6704554782388
1;0;4;175.65;308;49;82.1862600471093
1;0;4;170.94;707;52;76.3160578147907
0;1;1;158.05;-2338;69;57.5292036198903
0;0;3;156.69;833;44;65.86705672178
1;1;4;172.42;-875;80;77.348522241144
1;0;3;177.39;-490;61;74.2721516162666
0;0;3;153.59;-140;52;51.9352278870718
1;0;4;169.25;413;56;80.4459007813574
0;0;3;163.85;-77;43;60.6509009962599
0;1;3;148.75;-1099;65;47.7015730860988
0;0;3;169.2;252;40;70.7940340854154
1;0;3;175.92;1253;55;84.4962638939265
0;1;2;166.72;-784;62;68.5731200490379
0;1;0;174.42;-1386;0;68.6110141809591
0;1;2;178.66;273;72;84.4446142819115
1;0;0;182.38;490;0;87.768087901302
1;1;3;178.16;-672;76;87.187028496887
0;1;1;160.81;-1197;55;72.7780453380019
0;1;3;158.6;-1099;65;59.3882374776237
0;1;2;165.63;672;43;70.5340633344294
1;0;2;174.39;168;64;80.9512982123035
0;1;1;159.41;-490;47;64.7729371880287
0;1;1;167.35;-833;64;72.3970129792464
0;1;4;164.31;-1666;65;48.8708815724655
0;0;4;171.27;-217;49;61.1634696208525
0;0;3;172.12;140;56;73.6560753691037
1;0;0;173.16;406;0;70.6504078412834
